DataValue,LocalDateTime,UTCOffset,DateTimeUTC,SiteCode,VariableCode,MethodCode,SourceCode,QualityControlLevelCode,,,,,,,,,,
0.5,3/31/16,-8,3/30/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,4/1/16,-8,3/31/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,4/2/16,-8,4/1/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,4/3/16,-8,4/2/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,4/4/16,-8,4/3/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.9375,4/5/16,-8,4/4/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5,4/6/16,-8,4/5/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
0.5625,4/7/16,-8,4/6/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
1.375,4/8/16,-8,4/7/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
3.25,4/9/16,-8,4/8/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
3.9375,4/10/16,-8,4/9/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
3.875,4/11/16,-8,4/10/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
3.4375,4/12/16,-8,4/11/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
2.4375,4/13/16,-8,4/12/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
2.5,4/14/16,-8,4/13/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
2.875,4/15/16,-8,4/14/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
3.1875,4/16/16,-8,4/15/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
4.6875,4/17/16,-8,4/16/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
6.5,4/18/16,-8,4/17/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
7.25,4/19/16,-8,4/18/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
7.9375,4/20/16,-8,4/19/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
8.25,4/21/16,-8,4/20/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
7.4375,4/22/16,-8,4/21/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
6.375,4/23/16,-8,4/22/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
4.875,4/24/16,-8,4/23/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
3.8125,4/25/16,-8,4/24/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
3.875,4/26/16,-8,4/25/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
4.6875,4/27/16,-8,4/26/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
5.125,4/28/16,-8,4/27/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
5,4/29/16,-8,4/28/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
4.8125,4/30/16,-8,4/29/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
5.8125,5/1/16,-8,4/30/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
7.3125,5/2/16,-8,5/1/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
7.9375,5/3/16,-8,5/2/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
7.25,5/4/16,-8,5/3/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
6.875,5/5/16,-8,5/4/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
7.25,5/6/16,-8,5/5/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
8.5625,5/7/16,-8,5/6/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
7.8125,5/8/16,-8,5/7/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
6,5/9/16,-8,5/8/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
6.375,5/10/16,-8,5/9/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
7.1875,5/11/16,-8,5/10/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
7.625,5/12/16,-8,5/11/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
8.1875,5/13/16,-8,5/12/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
9.0625,5/14/16,-8,5/13/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
8.375,5/15/16,-8,5/14/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
7.75,5/16/16,-8,5/15/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
7.625,5/17/16,-8,5/16/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
7.875,5/18/16,-8,5/17/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
5.9375,5/19/16,-8,5/18/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
5.875,5/20/16,-8,5/19/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
6.625,5/21/16,-8,5/20/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
6.375,5/22/16,-8,5/21/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
6.1875,5/23/16,-8,5/22/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
6.625,5/24/16,-8,5/23/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
7.125,5/25/16,-8,5/24/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
7,5/26/16,-8,5/25/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
5.6875,5/27/16,-8,5/26/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
5.3125,5/28/16,-8,5/27/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
5.875,5/29/16,-8,5/28/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
6,5/30/16,-8,5/29/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
7.375,5/31/16,-8,5/30/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
8.5,6/1/16,-8,5/31/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
8.9375,6/2/16,-8,6/1/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
8.5,6/3/16,-8,6/2/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
10.0625,6/4/16,-8,6/3/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
11.6875,6/5/16,-8,6/4/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
12.0625,6/6/16,-8,6/5/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
11.4375,6/7/16,-8,6/6/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
11,6/8/16,-8,6/7/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
8.875,6/9/16,-8,6/8/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
7.4375,6/10/16,-8,6/9/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
6.6875,6/11/16,-8,6/10/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
6.75,6/12/16,-8,6/11/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
7.1875,6/13/16,-8,6/12/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
4.75,6/14/16,-8,6/13/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
5.4375,6/15/16,-8,6/14/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
5.8125,6/16/16,-8,6/15/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
6.25,6/17/16,-8,6/16/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
7,6/18/16,-8,6/17/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
6.6875,6/19/16,-8,6/18/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
7.9375,6/20/16,-8,6/19/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
8.25,6/21/16,-8,6/20/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
8.4375,6/22/16,-8,6/21/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
8.6875,6/23/16,-8,6/22/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
7.75,6/24/16,-8,6/23/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
7.875,6/25/16,-8,6/24/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
8.75,6/26/16,-8,6/25/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
10.5,6/27/16,-8,6/26/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
11.0625,6/28/16,-8,6/27/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
11.125,6/29/16,-8,6/28/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
10.8125,6/30/16,-8,6/29/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
10.375,7/1/16,-8,6/30/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
10.4375,7/2/16,-8,7/1/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
10.1875,7/3/16,-8,7/2/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
8.6875,7/4/16,-8,7/3/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
8.1875,7/5/16,-8,7/4/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
8.375,7/6/16,-8,7/5/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
9.125,7/7/16,-8,7/6/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
9.8125,7/8/16,-8,7/7/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
9.375,7/9/16,-8,7/8/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
8.9375,7/10/16,-8,7/9/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
8.9375,7/11/16,-8,7/10/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
9.1875,7/12/16,-8,7/11/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
9.3125,7/13/16,-8,7/12/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
9.625,7/14/16,-8,7/13/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
9,7/15/16,-8,7/14/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
9.4375,7/16/16,-8,7/15/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
10,7/17/16,-8,7/16/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
10.3125,7/18/16,-8,7/17/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
10.3125,7/19/16,-8,7/18/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
10.1875,7/20/16,-8,7/19/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
10.5625,7/21/16,-8,7/20/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
10.75,7/22/16,-8,7/21/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
10,7/23/16,-8,7/22/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
10.1875,7/24/16,-8,7/23/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
11.6875,7/25/16,-8,7/24/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
12.0625,7/26/16,-8,7/25/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
12.125,7/27/16,-8,7/26/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
12.75,7/28/16,-8,7/27/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
13,7/29/16,-8,7/28/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
12.0625,7/30/16,-8,7/29/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
10.9375,7/31/16,-8,7/30/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
10.875,8/1/16,-8,7/31/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
10.6875,8/2/16,-8,8/1/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
10.1875,8/3/16,-8,8/2/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
10.625,8/4/16,-8,8/3/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
11.25,8/5/16,-8,8/4/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
10.4375,8/6/16,-8,8/5/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
10.125,8/7/16,-8,8/6/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
9.75,8/8/16,-8,8/7/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
10.125,8/9/16,-8,8/8/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
10.5,8/10/16,-8,8/9/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
11.1875,8/11/16,-8,8/10/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
12.4375,8/12/16,-8,8/11/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
13.1875,8/13/16,-8,8/12/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
13,8/14/16,-8,8/13/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
12.4375,8/15/16,-8,8/14/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
12.3,8/16/16,-8,8/15/16,NFN4,SoilTemp_avg,iBUtton_1921_ST,jbeaulieu,-9999,,,,,,,,,,
-2.25,12/4/15,-8,12/3/15,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-2,12/5/15,-8,12/4/15,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-1.125,12/6/15,-8,12/5/15,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-0.125,12/7/15,-8,12/6/15,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
1.0625,12/8/15,-8,12/7/15,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-1.5625,12/9/15,-8,12/8/15,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-2.4375,12/10/15,-8,12/9/15,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-2.9375,12/11/15,-8,12/10/15,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-3.125,12/12/15,-8,12/11/15,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-3.5,12/13/15,-8,12/12/15,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-4.75,12/14/15,-8,12/13/15,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-5.6875,12/15/15,-8,12/14/15,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-7.25,12/16/15,-8,12/15/15,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-4.375,12/17/15,-8,12/16/15,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-3.375,12/18/15,-8,12/17/15,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-4.6875,12/19/15,-8,12/18/15,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-4.3125,12/20/15,-8,12/19/15,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-5.0625,12/21/15,-8,12/20/15,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-5.875,12/22/15,-8,12/21/15,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-6,12/23/15,-8,12/22/15,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-5.875,12/24/15,-8,12/23/15,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-6.625,12/25/15,-8,12/24/15,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-7.8125,12/26/15,-8,12/25/15,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-5.125,12/27/15,-8,12/26/15,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-4.5625,12/28/15,-8,12/27/15,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-6.75,12/29/15,-8,12/28/15,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-8.5,12/30/15,-8,12/29/15,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-5.25,12/31/15,-8,12/30/15,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-2.6875,1/1/16,-8,12/31/15,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-2.1875,1/2/16,-8,1/1/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-5.5,1/3/16,-8,1/2/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-3.875,1/4/16,-8,1/3/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-1.1875,1/5/16,-8,1/4/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-0.1875,1/6/16,-8,1/5/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-1,1/7/16,-8,1/6/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-1.9375,1/8/16,-8,1/7/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-2.1875,1/9/16,-8,1/8/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-2.625,1/10/16,-8,1/9/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-2.4375,1/11/16,-8,1/10/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-0.6875,1/12/16,-8,1/11/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-1.5625,1/13/16,-8,1/12/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-3.3125,1/14/16,-8,1/13/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-3.875,1/15/16,-8,1/14/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-1.1875,1/16/16,-8,1/15/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-1.5625,1/17/16,-8,1/16/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-1.9375,1/18/16,-8,1/17/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-2.6875,1/19/16,-8,1/18/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-2.75,1/20/16,-8,1/19/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
0.5,1/21/16,-8,1/20/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-0.0625,1/22/16,-8,1/21/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-2.0625,1/23/16,-8,1/22/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-3.8125,1/24/16,-8,1/23/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-2.5625,1/25/16,-8,1/24/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
2.0625,1/26/16,-8,1/25/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
3.4375,1/27/16,-8,1/26/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
0.1875,1/28/16,-8,1/27/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-3.9375,1/29/16,-8,1/28/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-5.375,1/30/16,-8,1/29/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-5.1875,1/31/16,-8,1/30/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-5.4375,2/1/16,-8,1/31/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-6.25,2/2/16,-8,2/1/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-3.75,2/3/16,-8,2/2/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-2.875,2/4/16,-8,2/3/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-1.375,2/5/16,-8,2/4/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-3.9375,2/6/16,-8,2/5/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
-0.8125,2/7/16,-8,2/6/16,NFN6,AirTemp_avg,iButton_1921_AT,jbeaulieu,-9999,,,,,,,,,,
